DATE,STATION,NAME,LATITUDE,LONGITUDE,PRCP,WSF2,WSF5
2010-05-13,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,23.0
2010-05-14,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,19.9,25.1
2010-05-15,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,19.9,29.1
2010-05-16,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,21.0
2010-05-17,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.27,19.9,23.9
2010-05-18,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,1.38,19.9,25.1
2010-05-19,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,13.0,16.1
2010-05-20,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,12.1,16.1
2010-05-21,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,10.1,18.1
2010-05-22,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,10.1,14.1
2010-05-23,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,12.1,16.1
2010-05-24,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,13.0,16.1
2010-05-25,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,17.0,21.9
2010-05-26,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,8.9,17.0
2010-05-27,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.01,23.0,30.0
2010-05-28,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,13.0,46.1
2010-05-29,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,15.0,35.1
2010-05-30,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,23.9
2010-05-31,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,19.9,25.9
2010-06-01,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.08,21.0,28.0
2010-06-02,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.01,13.0,18.1
2010-06-03,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,19.9,28.0
2010-06-04,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,14.1,30.0
2010-06-05,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,25.9
2010-06-06,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.06,23.0,30.0
2010-06-07,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,87.0
2010-06-08,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,13.0,23.0
2010-06-09,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.01,17.0,25.1
2010-06-10,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,57.9
2010-06-11,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,15.0,85.0
2010-06-12,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,29.1
2010-06-13,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.13,21.0,32.0
2010-06-14,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,13.0,53.0
2010-06-15,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,19.9,67.1
2010-06-16,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,10.1,19.9
2010-06-17,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,18.1,36.9
2010-06-18,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,12.1,89.9
2010-06-19,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,14.1,21.9
2010-06-20,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.01,2.9,4.9
2010-06-21,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,18.1,87.0
2010-06-22,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.42,25.1,89.0
2010-06-23,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.04,18.1,23.0
2010-06-24,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.66,21.9,32.0
2010-06-25,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,15.0,19.9
2010-06-26,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,15.0,21.9
2010-06-27,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,14.1,21.0
2010-06-28,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.62,14.1,18.1
2010-06-29,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,12.1,29.1
2010-06-30,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.14,18.1,23.9
2010-07-01,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,18.1,31.1
2010-07-02,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,28.0
2010-07-03,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,14.1,21.0
2010-07-04,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,17.0,51.0
2010-07-05,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,31.1,98.0
2010-07-06,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,14.1,23.9
2010-07-07,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,21.9,61.1
2010-07-08,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,70.0
2010-07-09,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,85.0
2010-07-10,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,15.0,42.9
2010-07-11,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,21.0,72.0
2010-07-12,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,12.1,32.0
2010-07-13,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,18.1,32.0
2010-07-14,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,19.9,35.1
2010-07-15,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.01,12.1,21.0
2010-07-16,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,15.0,46.1
2010-07-17,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,18.1,82.1
2010-07-18,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,17.0,33.1
2010-07-19,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,38.0,91.0
2010-07-20,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,25.9,63.1
2010-07-21,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,66.0
2010-07-22,USW00093786,"OCEAN CITY MUNICIPAL AIRPORT, MD US",38.30833,-75.12389,0.0,16.1,31.1
