DATE,STATION,NAME,LATITUDE,LONGITUDE,PRCP,WSF2,WSF5
2010-09-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,21.0
2010-09-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,28.0
2010-09-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,12.1,16.1
2010-09-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.16,16.1,23.0
2010-09-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,29.1
2010-09-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.03,17.9,23.0
2010-09-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.12,12.1,15.0
2010-09-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.28,17.0,25.1
2010-09-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,25.9
2010-09-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.03,21.0,33.1
2010-10-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.74,21.9,36.0
2010-10-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,28.0
2010-10-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,16.1
2010-10-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,25.1
2010-10-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,17.9
2010-10-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.57,31.1,38.9
2010-10-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,25.9,33.1
2010-10-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,33.1
2010-10-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,32.0
2010-10-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,23.9
2010-10-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,23.0
2010-10-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,
2010-10-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,12.1,15.0
2010-10-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,21.9
2010-10-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,3.51,40.0,48.1
2010-10-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.9,38.0
2010-10-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,25.9
2010-10-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,28.0,36.0
2010-10-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,18.1
2010-10-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,19.9
2010-10-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.16,17.0,38.9
2010-10-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,29.1,36.0
2010-10-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,25.1
2010-10-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.04,10.1,13.0
2010-10-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.15,6.9,8.9
2010-10-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.06,10.1,12.1
2010-10-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.84,17.0,23.9
2010-10-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,25.1
2010-10-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,17.9,40.0
2010-10-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,32.0
2010-10-31,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,21.9,29.1
2010-11-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,25.9
2010-11-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,23.9
2010-11-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,12.1,16.1
2010-11-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.5,31.1,38.0
2010-11-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.42,16.1,23.9
2010-11-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,10.1,
2010-11-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.65,49.0,63.1
2010-11-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.36,40.9,53.0
2010-11-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.12,21.0,29.1
2010-11-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.03,23.0,33.1
2010-11-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,28.0
2010-11-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,21.0
2010-11-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,
2010-11-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,
2010-11-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,6.9,
2010-11-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,8.1,
2010-11-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.46,30.0,40.0
2010-11-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.9,30.0
2010-11-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,36.0
2010-11-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.9,36.0
2010-11-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,11.0,19.9
2010-11-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.14,15.0,23.9
2010-11-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.02,13.0,17.0
2010-11-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,30.0,40.9
2010-11-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,28.0
2010-11-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.27,15.0,30.0
2010-11-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,31.1,38.9
2010-11-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,29.1
2010-11-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,13.0
2010-11-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.02,8.1,10.1
2010-12-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.73,29.1,40.9
2010-12-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.11,15.0,30.0
2010-12-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.03,21.9,30.0
2010-12-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.13,25.1,31.1
2010-12-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,17.0
2010-12-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,28.0
2010-12-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,21.0,25.9
2010-12-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,23.9
2010-12-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,25.9
2010-12-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,13.0
2010-12-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.1,
2010-12-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.38,31.1,42.9
2010-12-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.77,30.0,48.1
2010-12-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,17.9,34.9
2010-12-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,25.1
2010-12-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,17.0
2010-12-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,17.9
2010-12-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,4.9,
2010-12-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,10.1,
2010-12-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.21,17.9,25.1
2010-12-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,25.9,36.9
2010-12-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.14,17.9,25.9
2010-12-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.07,23.0,33.1
2010-12-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.9,29.1
2010-12-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,12.1,15.0
2010-12-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.2,25.1,36.0
2010-12-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.23,36.0,49.0
2010-12-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,36.9,47.0
2010-12-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,19.9
2010-12-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,21.9
2010-12-31,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,
2011-01-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,10.1,
2011-01-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.02,11.0,
2011-01-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.05,28.0,38.0
2011-01-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,15.0,19.9
2011-01-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,
2011-01-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,12.1,14.1
2011-01-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,16.1
2011-01-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,
2011-01-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,25.1,34.9
2011-01-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,29.1
2011-01-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,11.0,
2011-01-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.73,32.0,48.1
2011-01-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.1,36.0
2011-01-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,17.0
2011-01-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,14.1
2011-01-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.9,29.1
2011-01-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,17.0
2011-01-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.68,13.0,16.1
2011-01-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.18,16.1,21.9
2011-01-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.1,8.9
2011-01-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.46,25.9,36.0
2011-01-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,10.1,
2011-01-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,36.9
2011-01-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,15.0,17.0
2011-01-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.05,8.1,
2011-01-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,16.1,31.1
2011-01-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.2,21.0,36.0
2011-01-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,6.0,
2011-01-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,4.9,
2011-01-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,17.0
2011-01-31,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,17.9
2011-02-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.34,12.1,15.0
2011-02-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.75,21.0,28.0
2011-02-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,15.0,17.0
2011-02-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.9,29.1
2011-02-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.64,17.9,30.0
2011-02-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.09,21.0,25.1
2011-02-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,13.0,
2011-02-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.23,25.9,36.9
2011-02-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,31.1
2011-02-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,23.0
2011-02-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,23.0
2011-02-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,25.1
2011-02-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,15.0,21.0
2011-02-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,29.1,40.9
2011-02-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,32.0,46.1
2011-02-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,17.0
2011-02-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,6.9,
2011-02-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,31.1,36.9
2011-02-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,36.9,46.1
2011-02-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,30.0,42.9
2011-02-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.09,23.9,32.0
2011-02-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,23.9
2011-02-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,19.9
2011-02-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,11.0,23.9
2011-02-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.06,25.9,36.9
2011-02-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.1,36.9
2011-02-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.19,16.1,36.0
2011-02-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.72,17.0,23.0
2011-03-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.1,33.1
2011-03-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,36.9,51.9
2011-03-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.9,32.0
2011-03-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,29.1
2011-03-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.04,17.0,31.1
2011-03-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.42,17.9,31.1
2011-03-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,2.09,19.9,30.0
2011-03-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,
2011-03-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,15.0,29.1
2011-03-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,25.1
2011-03-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.03,17.0,29.1
2011-03-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,34.9
2011-03-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,
2011-03-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,36.0
2011-03-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,25.9
2011-03-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.63,15.0,
2011-03-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,23.0
2011-03-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,34.9,48.1
2011-03-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.14,17.9,28.0
2011-03-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,21.0
2011-03-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.36,19.9,25.1
2011-03-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.02,13.0,
2011-03-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,
2011-03-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,25.1
2011-03-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,21.0
2011-03-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,31.1,40.0
2011-03-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,29.1,36.0
2011-03-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,34.9
2011-03-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,28.0
2011-03-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,23.0
2011-03-31,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.13,12.1,25.1
2011-04-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.07,21.0,33.1
2011-04-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.1,32.0
2011-04-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.9,34.9
2011-04-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.34,17.9,31.1
2011-04-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.17,10.1,
2011-04-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,28.0,38.0
2011-04-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,21.0
2011-04-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,19.9
2011-04-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,23.9
2011-04-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.22,17.9,23.9
2011-04-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.62,17.9,25.1
2011-04-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,23.0,30.0
2011-04-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.52,17.0,23.0
2011-04-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.03,23.9,34.9
2011-04-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,21.0
2011-04-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.33,21.9,34.9
2011-04-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.17,36.0,51.9
2011-04-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.9,30.0
2011-04-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,16.1
2011-04-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.04,15.0,23.0
2011-04-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,36.0,45.0
2011-04-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,21.0
2011-04-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.55,21.9,30.0
2011-04-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,23.9
2011-04-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.02,10.1,
2011-04-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.2,11.0,
2011-04-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,14.1,21.0
2011-04-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.07,23.9,36.0
2011-04-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,23.9
2011-04-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,23.0
2011-05-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,23.9
2011-05-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,16.1
2011-05-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,17.9
2011-05-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.3,11.0,16.1
2011-05-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.05,15.0,17.9
2011-05-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,28.0
2011-05-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,17.0
2011-05-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,19.9
2011-05-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.9,34.9
2011-05-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,25.1,36.9
2011-05-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,25.1,32.0
2011-05-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.9,23.9
2011-05-13,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,
2011-05-14,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.26,12.1,14.1
2011-05-15,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.2,17.0,21.9
2011-05-16,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.19,16.1,23.9
2011-05-17,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.17,14.1,17.9
2011-05-18,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.1,16.1,21.0
2011-05-19,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,1.36,14.1,19.9
2011-05-20,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.26,12.1,13.0
2011-05-21,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.02,17.0,25.1
2011-05-22,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,12.1
2011-05-23,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.28,16.1,23.0
2011-05-24,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.07,14.1,33.1
2011-05-25,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,
2011-05-26,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,21.0
2011-05-27,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,
2011-05-28,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,14.1,17.9
2011-05-29,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,25.1
2011-05-30,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,16.1
2011-05-31,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,16.1
2011-06-01,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,19.9,28.0
2011-06-02,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,30.0,38.0
2011-06-03,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,25.1,34.9
2011-06-04,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,16.1,25.9
2011-06-05,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,17.0,25.9
2011-06-06,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,8.9,
2011-06-07,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,13.0,
2011-06-08,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.01,12.1,23.9
2011-06-09,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.48,32.0,36.9
2011-06-10,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.0,21.0,30.0
2011-06-11,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.44,8.1,
2011-06-12,USW00014764,"PORTLAND JETPORT, ME US",43.64222,-70.30444,0.11,23.9,25.9
