DATE,STATION,NAME,LATITUDE,LONGITUDE,PRCP,WSF2,WSF5
2010-04-14,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.0
2010-04-15,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,23.0,31.1
2010-04-16,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.26,18.1,23.9
2010-04-17,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.14,12.1,15.0
2010-04-18,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.0
2010-04-19,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,19.9,25.1
2010-04-20,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,25.1
2010-04-21,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.0
2010-04-22,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.04,19.9,23.9
2010-04-23,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,23.0
2010-04-24,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,23.0
2010-04-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.17,12.1,16.1
2010-04-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.45,14.1,18.1
2010-04-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.03,21.0,32.0
2010-04-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,23.9,32.0
2010-04-29,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,31.1,47.0
2010-04-30,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,25.9
2010-05-01,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,16.1
2010-05-02,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,16.1
2010-05-03,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.36,17.0,23.9
2010-05-04,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.04,21.0,35.1
2010-05-05,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.9
2010-05-06,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,23.9,33.1
2010-05-07,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.0,29.1
2010-05-08,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.06,23.9,36.0
2010-05-09,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.9,35.1
2010-05-10,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.0,31.1
2010-05-11,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,21.0
2010-05-12,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.16,15.0,19.9
2010-05-13,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,21.9
2010-05-14,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.21,14.1,18.1
2010-05-15,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,21.0,32.0
2010-05-16,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,23.0
2010-05-17,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-05-18,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,1.07,18.1,28.0
2010-05-19,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.01,17.0,28.0
2010-05-20,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-05-21,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,21.9
2010-05-22,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,14.1
2010-05-23,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,14.1
2010-05-24,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,15.0
2010-05-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,21.0
2010-05-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,23.0
2010-05-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.12,23.0,31.1
2010-05-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,17.0
2010-05-29,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.1,15.0,25.1
2010-05-30,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.0
2010-05-31,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.0
2010-06-01,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.51,19.9,29.1
2010-06-02,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,15.0
2010-06-03,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.01,16.1,19.9
2010-06-04,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,15.0
2010-06-05,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.19,13.0,21.9
2010-06-06,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,23.0,36.9
2010-06-07,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,23.9
