"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-07","6.71"," 2226","0.00","  290","  300","12.1","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-08","7.16"," 1701","0.00","  300","  290","17.0","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-09","6.71"," 0929","0.00","  320","  320","17.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-10","4.25"," 1534","0.00","  180","  180","12.1","14.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-11","6.04"," 0858","0.01","   70","  110","10.1","16.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-12","9.84"," 2242","0.00","   60","   50","16.1","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-13","19.24"," 2351","1.38","   70","   50","30.0","44.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-14","19.46"," 0219","0.80","   90","   90","40.9","55.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-15","20.80"," 2106","0.20","   30","   30","32.0","42.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-16","13.42"," 0630","0.00","   10","   10","23.9","32.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-17","3.80"," 1512","0.00","  190","  210","15.0","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-18","4.70"," 1550","0.00","  220","  220","14.1","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-19","4.70"," 1446","0.00","  170","  170","15.0","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-20","4.92"," 1520","0.00","  210","  200","16.1","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-21","6.71"," 0418","0.00","   90","   50","17.0","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-22","4.47"," 2214","0.09","   30","   40","13.0","15.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-23","8.50"," 0303","2.78","  140","  150","19.9","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-24","14.54"," 0808","0.00","  310","  300","25.1","36.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-25","7.61"," 2049","0.00","  190","  200","17.0","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-26","13.20"," 1216","0.06","   20","   10","25.1","35.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-27","9.17"," 1003","0.00","   10","   20","16.1","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-28","10.74"," 2228","0.00","  150","  140","21.0","30.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-29","14.76"," 1133","1.83","  140","  150","23.9","33.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-30","12.08"," 0923","3.58","   80","   90","25.1","38.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-03-31","7.61"," 1637","0.00","   20","   10","14.1","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-01","7.61"," 0642","0.00","   10","  350","18.1","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-02","3.80"," 1621","0.00","  170","  170","12.1","14.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-03","5.82"," 1529","0.00","  180","  210","15.0","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-04","4.92"," 0631","0.00","  190","  210","10.1","15.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-05","7.38"," 1252","0.00","  180","  180","18.1","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-06","4.70"," 1457","0.00","  150","  150","12.1","15.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-07","5.82"," 1544","0.00","  200","  220","14.1","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-08","7.61"," 1313","0.00","  150","  150","15.0","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-09","10.96"," 2202","0.43","  310","  310","23.0","30.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-10","10.96"," 0038","0.00","  290","  280","21.9","31.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-11","7.16"," 1414","0.00","  230","  190","14.1","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-12","5.37"," 1658","0.00","  180","  320","17.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-13","4.70"," 1544","0.00","  140","  150","15.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-14","6.04"," 1713","0.00","  180","  210","15.0","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-15","7.38"," 1334","0.00","   50","   30","19.9","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-16","7.61"," 2259","0.17","  110","  100","15.0","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-17","5.37"," 1211","0.09","   20","   20","14.1","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-18","5.37"," 2358","0.00","  310","  320","13.0","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-19","8.50"," 1131","0.00","  360","   10","17.0","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-20","4.70"," 1334","0.00","  190","  190","16.1","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-21","5.14"," 1407","0.00","  190","  190","15.0","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-22","6.93"," 1343","0.00","  180","  180","18.1","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-23","7.61"," 1136","0.00","  340","  350","17.0","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-24","8.05"," 1833","0.00","  180","  220","17.0","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-25","5.59"," 0143","0.02","  170","  210","13.0","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-26","7.16"," 0954","0.08","   40","   30","15.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-27","7.38"," 1617","0.07","  310","  290","18.1","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-28","11.63"," 1826","0.00","  320","  300","25.1","36.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-29","11.41"," 1336","0.00","  290","  300","29.1","40.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-04-30","4.92"," 1431","0.00","  290","  280","16.1","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-01","5.59"," 1303","0.00","  170","  180","14.1","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-02","7.38"," 1303","0.00","  180","  180","14.1","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-03","6.49"," 0933","0.12","  190","  200","21.0","29.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-04","5.82"," 1716","0.00","  310","  280","23.9","36.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-05","8.50"," 1454","0.00","  190","  180","16.1","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-06","10.51"," 2215","0.00","  300","  310","21.9","33.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-07","7.61"," 1447","0.00","  310","  230","15.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-08","7.61"," 2215","0.12","  310","  290","21.0","30.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-09","15.66"," 0703","0.00","  290","  300","23.9","36.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-10","10.51"," 1541","0.00","  320","  320","18.1","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-11","7.38"," 1428","0.00","  340","  210","14.1","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-12","4.25"," 0832","0.00","  180","  190","15.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-13","6.04"," 1502","0.00","  180","  190","15.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-14","6.04"," 0837","0.08","  190","  180","13.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-15","8.05"," 1030","0.18","  310","  300","21.0","29.1"
