"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-06","4.47"," 1426","0.00",,"  350","  350","16.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-07","6.04"," 1801","0.00",,"   80","   90","13.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-08","12.75"," 1019","1.90",,"   20","   20","25.9","36.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-09","16.33"," 0550","0.00",,"  330","  330","29.1","40.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-10","4.70"," 1811","0.00",,"  350","  150","15.0","59.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-11","10.51"," 1802","0.18",,"  230","  250","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-12","5.59"," 1120","0.00",,"  330","  300","18.1","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-13","8.28"," 2314","0.39",,"  350","  340","16.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-14","4.70"," 0538","0.00",,"  360","  210","16.1","78.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-15","5.82"," 1040","0.00",,"  320","  310","13.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-16","9.84"," 2253","0.27",,"  360","   10","19.9","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-17","13.65"," 1403","0.02",,"  280","  310","25.1","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-18","8.50"," 0136","0.00",,"  300","  300","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-19","11.41"," 1119","0.14",,"  220","  220","21.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-20","10.29"," 1315","0.00",,"  320","  320","21.0","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-21","11.41"," 1649","0.00",,"  330","  330","23.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-22","6.49"," 2306","0.08",,"  170","  210","53.9","170.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-23","6.71"," 0012","0.42",,"  160","  210","25.9","121.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-24","10.51"," 2041","0.00",,"   60","  360","21.9","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-25","6.04"," 0919","0.00",,"  350","  360","14.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-26","11.86"," 2156","0.55",,"  120","  120","25.9","36.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-27","7.38"," 0006","0.00",,"  130","  130","23.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-02-28","5.59"," 1010","0.01",,"  330","  330","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-01","6.04"," 1508","0.00",,"  320","  330","14.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-02","7.61"," 1351","0.00",,"  330","   90","14.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-03","9.62"," 1607","0.00",,"  330","  330","18.1","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-04","11.18"," 1447","0.00",,"  340","  330","21.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-05","6.93"," 0954","0.00",,"  340","  330","15.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-06","23.26"," 1630","2.74",,"   40","   40","42.9","63.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-07","16.11"," 1004","0.11",,"  350","  360","25.1","36.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-08","14.76"," 1847","0.00",,"  360","  360","23.0","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-09","9.17"," 0010","0.00",,"  360","  360","19.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-10","4.25"," 1558","0.00",,"  200","  210","45.0","82.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-11","4.03"," 1235","0.00",,"  150","  210","12.1","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-12","9.62"," 1327","0.95",,"  220","  200","21.0","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-13","7.83"," 1545","0.00",,"  320","  340","17.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-14","10.96"," 1433","0.00",,"  320","  270","23.0","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-15","8.72"," 1412","0.00",,"  220","  220","19.9","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-16","5.82"," 2244","0.00",,"   30","   30","16.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-17","7.16"," 1241","0.02",,"   20","  290","15.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-18",," 1904","0.14",,"  130","  130","21.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-19","6.26"," 1913","0.02",,"  290","  210","16.1","59.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-20","8.05"," 1518","0.00",,"  240","  230","23.0","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-21","10.74"," 0517","0.04",,"   20","   20","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-22","8.72"," 1325","0.00",,"  300","  270","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-23","6.26"," 1156","0.00",,"  340","  340","19.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-24","6.71"," 2151","0.04",,"   80","   80","23.0","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-25","11.18"," 0903","0.70",,"   10","   30","21.0","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-26","5.59"," 1541","0.00",,"  330","  200","13.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-27","8.50"," 1436","0.00",,"  330","  320","21.9","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-28","7.83"," 1331","0.01",,"  340","  340","21.0","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-29","5.59"," 1417","0.00",,"  330","  170","15.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-30","3.80"," 1309","0.00",,"   80","   90","10.1","16.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-03-31","5.82"," 1408","0.40",,"  130","  130","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-01","6.71"," 1730","0.03",,"  340","  330","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-02","6.49"," 1314","0.00",,"  310","  270","19.9","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-03","8.05"," 1603","0.00",,"  320","  310","19.9","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-04","4.70"," 1857","0.22",,"   30","  100","12.1","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-05","8.50"," 0419","0.66",,"  340","   40","17.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-06","7.83"," 0904","0.00",,"   50","   60","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-07","7.61"," 1720","0.00",,"  220","  190","16.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-08","8.50"," 2344","0.00",,"  230","  230","17.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-09","7.83"," 2354","0.00",,"  230","  220","16.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-10","7.83"," 1607","0.00",,"  270","  220","14.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-11","6.49"," 0028","0.00",,"   50","   50","17.0","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-12","9.84"," 1604","0.16",,"  220","  210","21.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-13","8.72"," 0200","0.01",,"  350","  350","19.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-14","5.82"," 1833","0.00",,"  330","  350","16.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-15","7.38"," 0912","0.00",,"   80","   90","14.1","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-16","6.71"," 2330","0.00",,"  220","  220","17.0","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-17","7.38"," 1402","0.00",,"   70","   70","18.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-18","4.25"," 1257","0.00",,"  120","  180","13.0","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-19","11.18"," 2057","0.18",,"  210","  220","25.1","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-20","6.71"," 0226","0.68",,"  330","  330","23.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-21","10.07"," 0915","0.00",,"   60","   30","18.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-22","17.00"," 1355","0.00",,"   60","   50","25.1","36.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-23","12.53"," 1929","0.01",,"   30","  210","23.0","69.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-24","9.62"," 2039","0.00",,"  220","  220","21.9","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-25","8.50"," 0510","0.00",,"  330","  340","21.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-26","4.70"," 0833","0.00",,"   30","   40","15.0","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-27","3.36"," 1613","0.00",,"   80","   90","12.1","15.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-28","4.25"," 1355","0.01",,"  120","  130","10.1","14.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-29","9.17"," 1753","1.35",,"  120","  110","18.1","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-04-30","11.41"," 1726","0.10",,"   50","   40","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-01","11.86"," 1100","0.00",,"   40","   30","19.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-02","7.83"," 1347","0.00",,"   50","   50","16.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-03","14.76"," 0810","0.00",,"   50","   50","23.0","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-04","12.53"," 1059","0.00",,"   60","   40","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-05","14.32"," 0817","0.00",,"   40","   30","21.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-06","10.29"," 1142","0.00",,"   40","  200","18.1","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-07","8.50"," 0511","0.12",,"  150","  200","17.0","55.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-08","3.80"," 1414","0.12",,"  200","  200","12.1","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-09","6.49"," 1521","0.20",,"  190","  190","14.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-10","6.26"," 0947","0.00",,"  220","  340","17.0","32.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-11","8.50"," 1653","0.09",,"  220","  220","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-12","6.49"," 0512","0.59",,"  330","  330","21.0","40.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-13","6.26"," 1104","0.00",,"  300","  270","19.9","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-14","6.71"," 1258","0.00",,"  290","  330","15.0","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-15","9.17"," 0847","0.00",,"  210","  210","21.0","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-16","6.49"," 0931","0.00",,"  310","  310","17.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-17","6.71"," 0923","0.00",,"   40","   40","16.1","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-18","4.47"," 2001","1.46",,"  110","  100","13.0","16.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-19","4.92"," 0140","0.37",,"  120","  120","14.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-20","6.49"," 1139","0.00",,"  220","  200","13.0","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-21","7.38"," 2332","0.00",,"  230","  220","15.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-22","12.08"," 2347","0.00",,"  220","  230","21.9","28.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-23","10.51"," 0800","0.01",,"  220","  210","21.0","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-24","10.51"," 1316","0.11",,"  340","  340","25.1","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-25","11.86"," 1327","0.00",,"  300","  300","23.0","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-26","6.71"," 1439","0.00",,"  300","  340","17.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-27","4.47"," 1807","0.00",,"  220","  220","13.0","16.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-28","9.40"," 1549","0.00",,"  220","  210","21.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-29","9.40"," 0104","0.00",,"  220","  220","16.1","23.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-30","8.28"," 1405","0.00",,"  220","  220","14.1","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-05-31","8.72"," 1947","0.00",,"  220","  230","16.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-01","10.29"," 1700","0.00",,"  220","  220","21.0","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-02","10.51"," 1716","0.00",,"  220","  210","21.9","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-03","6.49"," 0945","1.20",,"  230","  230","21.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-04","6.71"," 0724","0.00",,"   40","   50","17.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-05","3.80"," 1138","0.00",,"   60","   60","10.1","14.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-06","5.82"," 1130","0.01",,"  120","  120","13.0","16.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-07","6.93"," 2312","1.24",,"  290","  310","19.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-08","3.36"," 0015","0.33",,"  300","  300","21.0","30.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-09","2.91"," 1833","0.00",,"  130","  140","8.1","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-10","8.05"," 2153","0.07",,"  220","  220","21.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-11","9.84"," 0118","0.00",,"  250","  220","17.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-12","5.82"," 1212","0.00",,"  260","  260","18.1","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-13","8.05"," 1604","0.71",,"  290","  290","36.9","52.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-14","8.50"," 2014","0.04",,"   80","   50","31.1","44.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-15","5.82"," 0420","0.00",,"  210","  360","10.1","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-16","9.17"," 2203","0.55",,"  290","  280","25.1","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-17","5.82"," 2016","0.02",,"   90","   90","16.1","29.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-18","6.93"," 1644","1.83",,"   10","   10","28.0","35.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-19","8.05"," 0448","0.00",,"   10","  220","15.0","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-20","4.47"," 2226","0.00",,"  130","  120","10.1","14.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-21","4.92"," 1130","0.00",,"   80","   80","12.1","14.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-22","3.80"," 1621","0.00",,"  100","  260","12.1","21.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-23","7.61"," 1703","0.00",,"  220","  230","19.9","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-24","6.26"," 1340","0.00",,"  240","  190","12.1","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-25","7.38"," 1824","0.00",,"  270","  260","13.0","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-26","7.16"," 0218","0.00",,"  240","  210","17.0","69.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-27","8.95"," 2051","0.14",,"  240","  250","25.9","33.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-28","8.28"," 2221","0.00",,"  330","  310","8.9","10.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-29","8.28"," 2045","0.06",,"  220","  230","18.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-06-30","6.93"," 1713","0.01",,"  210","  190","13.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-01","8.50"," 1119","0.00",,"  220","  220","18.1","25.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-02","8.05"," 1717","0.15",,"  230","  230","21.9","31.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-03","9.62"," 2114","0.01",,"  210","  220","17.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-04","8.50"," 2249","0.00",,"  220","  210","16.1","21.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-05","8.72"," 1820","0.00",,"  210","  220","17.0","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-06","8.50"," 1623","0.00",,"  220","  200","13.0","19.9"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-07","8.05"," 1145","0.00",,"  240","  230","18.1","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-08","6.49"," 1048","0.00",,"  270","  260","16.1","23.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-09","6.71"," 2018","0.25",,"  240","  250","25.1","38.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-10","8.05"," 1705","0.22",,"  230","  220","17.0","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-11","4.47"," 0606","3.14",,"  240","  240","12.1","18.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-12","2.68"," 0718","2.02",,"  180","  330","8.9","45.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-13","3.36"," 1532","0.00",,"  200","  220","10.1","17.0"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-14","3.80"," 1848","0.00",,"  150","  330","8.9","25.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-15",," 1553","0.00",,"  190","  190","8.9","14.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-16","5.14"," 0807","0.00",,"   80","   40","13.0","16.1"
"USW00093786","OCEAN CITY MUNICIPAL AIRPORT, MD US","38.30833","-75.12389","3.7","2013-07-17","2.91"," 1758","0.00",,"  180","  120","8.1","23.9"
