"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-18","15.21"," 1653"," 1554","0.00","0.0","14.0","  270","  280","29.1","36.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-19","15.66"," 1533"," 1313","0.00","0.0","9.0","  280","  280","25.9","36.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-20","9.62"," 1629"," 1627","0.00","0.0","6.0","  270","  280","21.9","28.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-21","6.71"," 1413"," 1222","0.00","0.0","6.0","  280","  270","17.0","21.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-22","7.16"," 0930"," 0929","0.28","0.0","3.0","   70","   70","16.1","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-23","7.16"," 1859"," 1536","0.00","0.0","1.0","  330","  350","14.1","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-24","5.82"," 0841"," 0944","0.00","0.0","0.0","  310","  350","14.1","21.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-25","15.21"," 2341"," 2344","0.01","0.0","0.0","  270","  290","36.9","49.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-26","23.26"," 0127"," 0124","0.01","0.4","0.0","  270","  280","38.0","53.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-27","10.29"," 1311"," 1311","0.00","0.0","0.0","  310","  310","19.9","25.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-02-28","11.41"," 1609"," 1509","0.00","0.0","0.0","  290","  280","21.9","29.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-01","11.41"," 1547"," 1252","0.00","0.0","0.0","  310","  290","23.9","33.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-02","4.03"," 2352"," 2238","0.10","0.0","0.0","   30","   20","13.0","17.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-03","9.84"," 1015"," 1108","0.00","0.0","0.0","   10","   10","17.0","25.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-04","10.74"," 1150"," 1149","0.00","0.0","0.0","  330","  310","21.9","30.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-05","8.95"," 1540"," 1538","0.00","0.0","0.0","  330","  320","19.9","25.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-06","8.28"," 1410"," 0833","0.00","0.0","0.0","  330","   10","16.1","21.9"
