Date,PRCP,WSF2,WSF5
2011-02-13,0.0,13.0,19.9
2011-02-14,0.0,23.9,40.0
2011-02-15,0.0,28.0,44.1
2011-02-16,0.0,12.1,15.0
2011-02-17,0.0,8.9,14.1
2011-02-18,0.0,21.9,38.0
2011-02-19,0.0,30.0,44.1
2011-02-20,0.0,25.9,38.9
2011-02-21,0.16,23.0,28.0
2011-02-22,0.0,19.9,25.1
2011-02-23,0.0,15.0,18.1
2011-02-24,0.0,10.1,14.1
2011-02-25,1.43,25.1,38.0
2011-02-26,0.0,14.1,25.9
2011-02-27,0.04,14.1,19.9
2011-02-28,0.92,21.0,32.0
2011-03-01,0.0,23.9,40.9
2011-03-02,0.0,21.9,36.0
2011-03-03,0.0,21.0,31.1
2011-03-04,0.0,15.0,19.9
2011-03-05,0.0,17.0,23.0
2011-03-06,0.98,21.0,29.1
2011-03-07,0.18,25.9,36.0
2011-03-08,0.0,16.1,19.9
2011-03-09,0.0,23.0,33.1
2011-03-10,0.09,25.9,38.0
2011-03-11,0.52,25.1,36.9
2011-03-12,0.0,15.0,23.9
2011-03-13,0.0,17.0,29.1
2011-03-14,0.0,15.0,18.1
2011-03-15,0.0,13.0,16.1
2011-03-16,0.49,16.1,18.1
2011-03-17,0.0,14.1,21.0
2011-03-18,0.0,19.9,32.0
2011-03-19,0.0,21.0,33.1
2011-03-20,0.0,17.0,21.9
2011-03-21,0.21,21.9,28.0
2011-03-22,0.0,21.0,30.0
2011-03-23,0.04,10.1,15.0
2011-03-24,0.01,18.1,29.1
2011-03-25,0.0,17.0,25.1
2011-03-26,0.0,17.0,25.1
2011-03-27,0.0,16.1,25.1
2011-03-28,0.0,16.1,23.9
2011-03-29,0.0,18.1,25.9
2011-03-30,0.0,14.1,18.1
2011-03-31,0.15,17.0,23.9
2011-04-01,0.34,21.9,29.1
2011-04-02,0.0,8.1,13.0
2011-04-03,0.0,23.0,36.0
2011-04-04,0.01,14.1,19.9
2011-04-05,0.06,25.9,33.1
2011-04-06,0.0,16.1,25.1
2011-04-07,0.03,10.1,14.1
