Date,PRCP,WSF2,WSF5
2011-06-25,0.3,13.0,17.9
2011-06-26,0.0,15.0,25.9
2011-06-27,0.0,15.0,23.9
2011-06-28,0.0,16.1,23.0
2011-06-29,0.01,13.0,21.0
2011-06-30,0.0,21.0,21.0
2011-07-01,0.08,11.0,23.0
2011-07-02,0.0,13.0,21.0
2011-07-03,0.05,16.1,
2011-07-04,0.26,11.0,23.9
2011-07-05,0.0,21.9,38.9
2011-07-06,0.14,17.9,30.0
2011-07-07,0.0,14.1,23.0
2011-07-08,0.0,10.1,
2011-07-09,0.0,17.9,32.0
2011-07-10,0.0,19.9,25.1
2011-07-11,0.0,19.9,29.1
2011-07-12,0.0,11.0,
2011-07-13,0.48,17.0,17.9
2011-07-14,0.0,11.0,
2011-07-15,0.0,13.0,21.0
2011-07-16,0.0,13.0,23.9
2011-07-17,0.0,19.9,36.9
2011-07-18,0.03,13.0,21.0
2011-07-19,0.0,16.1,30.0
2011-07-20,0.0,19.9,30.0
2011-07-21,0.0,16.1,36.0
2011-07-22,0.0,15.0,42.9
2011-07-23,0.0,17.0,38.0
2011-07-24,0.0,25.1,38.0
2011-07-25,0.25,13.0,21.0
2011-07-26,0.38,16.1,21.0
2011-07-27,0.0,17.9,25.9
2011-07-28,0.0,14.1,21.9
2011-07-29,2.49,21.9,33.1
2011-07-30,0.48,28.0,36.9
2011-07-31,0.0,25.9,42.9
2011-08-01,0.0,17.0,23.9
2011-08-02,0.06,21.0,25.9
2011-08-03,0.0,10.1,17.9
2011-08-04,0.01,13.0,17.0
2011-08-05,0.03,11.0,23.0
2011-08-06,0.01,21.9,38.0
2011-08-07,0.34,14.1,25.9
2011-08-08,0.01,14.1,17.0
2011-08-09,0.05,11.0,21.0
2011-08-10,0.38,13.0,17.0
2011-08-11,0.0,16.1,30.0
2011-08-12,0.0,16.1,
2011-08-13,0.0,11.0,23.0
2011-08-14,0.03,11.0,
2011-08-15,1.47,13.0,17.0
2011-08-16,0.2,17.0,21.9
2011-08-17,0.0,17.9,23.0
2011-08-18,0.0,13.0,23.9
2011-08-19,0.05,11.0,23.9
2011-08-20,0.0,16.1,23.9
2011-08-21,0.45,16.1,31.1
2011-08-22,0.18,30.0,40.0
2011-08-23,0.0,15.0,23.0
2011-08-24,0.0,17.9,25.9
2011-08-25,0.3,16.1,25.1
2011-08-26,0.0,11.0,17.9
2011-08-27,0.21,11.0,21.9
2011-08-28,1.42,40.0,51.9
2011-08-29,0.0,29.1,45.0
2011-08-30,0.0,14.1,21.9
2011-08-31,0.0,8.9,
2011-09-01,0.0,10.1,
2011-09-02,0.0,10.1,
2011-09-03,0.0,8.9,
2011-09-04,0.0,16.1,23.9
2011-09-05,0.07,17.0,25.9
2011-09-06,0.06,17.0,21.9
2011-09-07,0.89,16.1,23.9
2011-09-08,0.04,8.9,
2011-09-09,0.0,15.0,
2011-09-10,0.0,15.0,21.9
2011-09-11,0.0,19.9,25.1
2011-09-12,0.0,12.1,21.0
2011-09-13,0.0,21.0,25.9
2011-09-14,0.0,15.0,17.9
2011-09-15,0.14,16.1,30.0
2011-09-16,0.0,25.1,36.0
2011-09-17,0.0,14.1,17.0
2011-09-18,0.0,8.9,12.1
2011-09-19,0.0,10.1,17.9
2011-09-20,0.04,15.0,25.1
2011-09-21,0.0,13.0,21.9
2011-09-22,0.8,8.9,
2011-09-23,0.38,8.9,
2011-09-24,0.4,12.1,15.0
2011-09-25,0.0,8.9,
2011-09-26,0.0,11.0,
2011-09-27,0.0,8.9,
2011-09-28,0.0,10.1,21.0
2011-09-29,0.48,14.1,29.1
2011-09-30,0.0,14.1,34.9
2011-10-01,0.29,17.0,23.9
2011-10-02,1.77,13.0,21.9
2011-10-03,0.03,10.1,16.1
2011-10-04,0.51,16.1,23.9
2011-10-05,0.0,28.0,40.9
2011-10-06,0.0,23.0,28.0
2011-10-07,0.0,17.0,21.0
2011-10-08,0.0,14.1,17.0
